ID,TYPE,X,Y,Z,ORDERPARAMETER,NORMALIZED X, NORMALIZED Y, NORMALIZED Z, NORMALIZED OP, CN
3431,2,8.083610,-16.771900,5.931080,34.351147,-0.821837,-0.182538,-0.733333,0.997998,12
3590,2,5.356130,-15.867900,5.931080,34.349155,-0.882086,-0.172526,-0.733333,0.997940,12
3622,2,8.975060,-14.064300,5.931090,34.349194,-0.802145,-0.152551,-0.733332,0.997942,12
3625,2,7.165610,-14.966600,7.956090,34.349167,-0.842115,-0.162544,-0.599999,0.997941,12
3623,2,6.247130,-13.161400,5.931090,34.346619,-0.862404,-0.142551,-0.733332,0.997867,12
3436,2,9.893410,-15.868900,7.956090,34.351200,-0.781859,-0.172537,-0.599999,0.998000,12
3463,2,11.703200,-14.965000,5.931090,34.351376,-0.741881,-0.162526,-0.733332,0.998005,12
3465,2,12.621400,-16.768999,7.956090,34.353058,-0.721599,-0.182505,-0.599999,0.998054,12
3468,2,13.512900,-14.060400,7.956090,34.351830,-0.701906,-0.152508,-0.599999,0.998018,12
3657,2,10.784400,-13.160900,7.956090,34.349403,-0.762177,-0.142546,-0.599999,0.997948,12
3303,2,17.160500,-16.760500,5.931080,34.355179,-0.621332,-0.182411,-0.733333,0.998115,12
3462,2,14.431700,-15.863800,5.931080,34.353451,-0.681610,-0.172480,-0.733333,0.998065,12
3494,2,18.052401,-14.051200,5.931090,34.354343,-0.601630,-0.152406,-0.733332,0.998091,12
3497,2,16.242001,-14.957900,7.956090,34.353756,-0.641621,-0.162447,-0.599999,0.998074,12
3495,2,15.322700,-13.155000,5.931090,34.352299,-0.661928,-0.142480,-0.733332,0.998032,12
3308,2,18.971399,-15.853100,7.956090,34.355896,-0.581330,-0.172362,-0.599999,0.998136,12
3333,2,20.782700,-14.944900,5.931090,34.356934,-0.541319,-0.162303,-0.733332,0.998166,12
3335,2,21.701200,-16.745899,7.956090,34.358459,-0.521030,-0.182250,-0.599999,0.998211,12
3337,2,22.594500,-14.035800,7.956090,34.357475,-0.501297,-0.152235,-0.599999,0.998182,12
3529,2,19.863199,-13.143900,7.956090,34.354992,-0.561630,-0.142357,-0.599999,0.998110,12
3782,2,3.519270,-12.255700,5.931090,34.344200,-0.922661,-0.132520,-0.733332,0.997797,12
3783,2,0.791373,-11.345700,5.931090,17.168821,-0.982919,-0.122442,-0.733332,0.498803,6
3788,2,2.599910,-10.449900,7.956090,31.462845,-0.942969,-0.112521,-0.599999,0.914085,11
3815,2,4.408740,-9.550940,5.931090,34.342426,-0.903013,-0.102565,-0.733332,0.997745,12
3628,2,8.056230,-12.259600,7.956090,34.347191,-0.822442,-0.132564,-0.599999,0.997883,12
3814,2,7.136810,-10.455200,5.931090,34.343880,-0.842751,-0.112580,-0.733332,0.997787,12
3817,2,5.328100,-11.356300,7.956090,34.343681,-0.882705,-0.122560,-0.599999,0.997781,12
3849,2,8.945230,-9.552040,7.956090,34.347191,-0.802804,-0.102577,-0.599999,0.997883,12
3654,2,12.593600,-12.256700,5.931090,34.350342,-0.722213,-0.132532,-0.733332,0.997975,12
3655,2,9.864990,-11.356800,5.931090,34.347408,-0.782487,-0.122565,-0.733332,0.997890,12
3660,2,11.673600,-10.453000,7.956090,34.347706,-0.742535,-0.112556,-0.599999,0.997898,12
3687,2,13.482100,-9.548050,5.931090,34.350868,-0.702586,-0.102533,-0.733332,0.997990,12
3500,2,17.132500,-12.249000,7.956090,34.353088,-0.621950,-0.132446,-0.599999,0.998055,12
3686,2,16.211700,-10.446700,5.931090,34.350586,-0.642290,-0.112486,-0.733332,0.997982,12
3689,2,14.402600,-11.351900,7.956090,34.350380,-0.682253,-0.122511,-0.599999,0.997976,12
3721,2,18.021099,-9.540440,7.956090,34.353729,-0.602322,-0.102449,-0.599999,0.998073,12
3526,2,21.674400,-12.235800,5.931090,34.355846,-0.521622,-0.132300,-0.733332,0.998135,12
3527,2,18.942499,-11.342600,5.931090,34.353252,-0.581968,-0.122408,-0.733332,0.998060,12
3532,2,20.752899,-10.435800,7.956090,34.353363,-0.541977,-0.112365,-0.599999,0.998063,12
3554,2,22.564100,-9.527790,5.931090,34.356228,-0.501969,-0.102309,-0.733332,0.998146,12
3981,2,1.679410,-8.644520,5.931090,25.740425,-0.963303,-0.092527,-0.733332,0.747832,9
3985,2,0.759598,-6.835980,7.956090,17.176304,-0.983621,-0.072497,-0.599999,0.499020,6
4007,2,2.564580,-5.946940,5.931090,31.446543,-0.943750,-0.062651,-0.733332,0.913611,11
4009,2,3.488310,-7.747760,7.956090,34.333294,-0.923345,-0.082595,-0.599999,0.997480,12
4012,2,4.376260,-5.047650,7.956090,34.319622,-0.903731,-0.052691,-0.599999,0.997082,12
3820,2,6.216470,-8.651040,7.956090,34.339649,-0.863081,-0.092599,-0.599999,0.997664,12
3847,2,8.024390,-7.749060,5.931090,34.339764,-0.823145,-0.082609,-0.733332,0.997668,12
4006,2,5.297140,-6.843490,5.931090,34.346638,-0.883389,-0.072580,-0.733332,0.997867,12
4038,2,8.910010,-5.045030,5.931090,34.330654,-0.803582,-0.052662,-0.733332,0.997403,12
4041,2,7.100170,-5.947400,7.956090,34.330101,-0.843560,-0.062656,-0.599999,0.997387,12
3846,2,10.752500,-8.649280,5.931090,34.344872,-0.762882,-0.092579,-0.733332,0.997816,12
3852,2,9.832280,-6.841610,7.956090,34.353706,-0.783209,-0.072559,-0.599999,0.998073,12
3879,2,11.635200,-5.943850,5.931090,34.337402,-0.743384,-0.062617,-0.733332,0.997599,12
3881,2,12.560300,-7.745550,7.956090,34.344795,-0.722948,-0.082570,-0.599999,0.997814,12
3884,2,13.445600,-5.041010,7.956090,34.336151,-0.703393,-0.052618,-0.599999,0.997563,12
3692,2,15.289800,-8.644000,7.956090,34.348309,-0.662655,-0.092521,-0.599999,0.997916,12
3719,2,17.098400,-7.739390,5.931090,34.348057,-0.622704,-0.082502,-0.733332,0.997909,12
3878,2,14.368600,-6.837130,5.931090,34.358028,-0.683004,-0.072510,-0.733332,0.998198,12
3910,2,17.983999,-5.035670,5.931090,34.338776,-0.603141,-0.052558,-0.733332,0.997639,12
3913,2,16.172400,-5.938780,7.956090,34.341003,-0.643159,-0.062560,-0.599999,0.997704,12
3718,2,19.830099,-8.635190,5.931090,34.350979,-0.562362,-0.092423,-0.733332,0.997993,12
3724,2,18.908001,-6.830260,7.956090,34.360600,-0.582730,-0.072434,-0.599999,0.998273,12
3749,2,20.713301,-5.931090,5.931090,34.342930,-0.542852,-0.062475,-0.733332,0.997760,12
3751,2,21.640301,-7.729440,7.956090,34.350121,-0.522375,-0.082392,-0.599999,0.997969,12
3753,2,22.526501,-5.027360,7.956090,34.340302,-0.502799,-0.052466,-0.599999,0.997683,12
4134,2,3.441340,-3.265810,5.931090,28.496984,-0.924383,-0.032957,-0.733332,0.827918,10
4135,2,0.710982,-2.343210,5.931090,17.263361,-0.984695,-0.022739,-0.733332,0.501550,6
4137,2,1.650050,-4.121530,7.956090,25.750252,-0.963951,-0.042434,-0.599999,0.748118,9
4140,2,2.543620,-1.379820,7.956090,22.706497,-0.944213,-0.012070,-0.599999,0.659688,8
4698,2,4.322380,-0.598240,5.931090,22.277456,-0.904921,-0.003414,-0.733332,0.647223,8
4039,2,6.184180,-4.121320,5.931090,34.375797,-0.863794,-0.042432,-0.733332,0.998715,12
4044,2,7.975070,-3.259280,7.956090,28.509674,-0.824234,-0.032885,-0.599999,0.828287,10
4164,2,7.072710,-1.371390,5.931090,25.570648,-0.844167,-0.011976,-0.733332,0.742900,9
4165,2,5.246260,-2.343040,7.956090,34.349716,-0.884513,-0.022738,-0.599999,0.997957,12
4510,2,8.858870,-0.590159,7.956090,22.302399,-0.804712,-0.003324,-0.599999,0.647948,8
4070,2,12.510500,-3.254450,5.931090,28.518003,-0.724048,-0.032831,-0.733332,0.828529,10
4071,2,9.780140,-2.340200,5.931090,34.364044,-0.784361,-0.022706,-0.733332,0.998373,12
4073,2,10.718800,-4.117860,7.956090,34.384663,-0.763626,-0.042394,-0.599999,0.998972,12
4076,2,11.608200,-1.366430,7.956090,25.576897,-0.743980,-0.011922,-0.599999,0.743081,9
4102,2,13.398100,-0.585798,5.931090,22.308186,-0.704442,-0.003276,-0.733332,0.648116,8
3911,2,15.255600,-4.113780,5.931090,34.388428,-0.663410,-0.042348,-0.733332,0.999081,12
3916,2,17.048599,-3.249940,7.956090,28.521305,-0.623804,-0.032781,-0.599999,0.828625,10
4101,2,16.146200,-1.362650,5.931090,25.578615,-0.643737,-0.011880,-0.733332,0.743131,9
4103,2,14.317100,-2.337020,7.956090,34.368427,-0.684141,-0.022671,-0.599999,0.998500,12
4707,2,17.937000,-0.581998,7.956090,22.309177,-0.604179,-0.003234,-0.599999,0.648145,8
3942,2,21.589600,-3.243720,5.931090,28.523354,-0.523495,-0.032713,-0.733332,0.828684,10
3943,2,18.856199,-2.332800,5.931090,34.369034,-0.583875,-0.022624,-0.733332,0.998518,12
3945,2,19.795300,-4.108190,7.956090,34.389931,-0.563130,-0.042287,-0.599999,0.999125,12
3948,2,20.685801,-1.358030,7.956090,25.579910,-0.543459,-0.011828,-0.599999,0.743169,9
3970,2,22.476500,-0.577990,5.931090,22.308006,-0.503904,-0.003189,-0.733332,0.648111,8
2959,2,3.616150,-30.317301,9.981090,34.358749,-0.920521,-0.332553,-0.466666,0.998219,12
2960,2,0.891526,-29.410500,9.981090,17.178736,-0.980707,-0.322510,-0.466666,0.499091,6
2964,2,2.700800,-28.509001,12.006100,31.485846,-0.940741,-0.312526,-0.333332,0.914753,11
2987,2,4.510380,-27.606899,9.981090,34.357418,-0.900768,-0.302536,-0.466666,0.998181,12
3152,2,1.785220,-26.700399,9.981090,25.762842,-0.960966,-0.292496,-0.466666,0.748484,9
2836,2,8.151080,-30.318399,12.006100,34.359116,-0.820346,-0.332565,-0.333332,0.998230,12
2986,2,7.235820,-28.511400,9.981090,34.358223,-0.840564,-0.312553,-0.466666,0.998204,12
2989,2,5.425850,-29.414600,12.006100,34.358421,-0.880545,-0.322556,-0.333332,0.998210,12
2992,2,6.320250,-26.704300,12.006100,34.357140,-0.860789,-0.292539,-0.333332,0.998172,12
3021,2,9.046030,-27.607500,12.006100,34.358097,-0.800577,-0.302542,-0.333332,0.998200,12
2847,2,12.686800,-30.314800,9.981090,34.360153,-0.720154,-0.332526,-0.466666,0.998260,12
2848,2,9.961340,-29.413900,9.981090,34.359097,-0.780358,-0.322548,-0.466666,0.998229,12
2852,2,11.771800,-28.508801,12.006100,34.359081,-0.740366,-0.312524,-0.333332,0.998229,12
2875,2,13.582500,-27.603100,9.981090,34.359322,-0.700368,-0.302493,-0.466666,0.998236,12
3018,2,10.856500,-26.702999,9.981090,34.358086,-0.760585,-0.292525,-0.466666,0.998200,12
2796,2,17.222601,-30.306999,12.006100,34.361790,-0.619960,-0.332439,-0.333332,0.998308,12
2874,2,16.308201,-28.501600,9.981090,34.360809,-0.640159,-0.312444,-0.466666,0.998279,12
2877,2,14.497400,-29.408600,12.006100,34.360329,-0.680159,-0.322489,-0.333332,0.998265,12
2880,2,15.393300,-26.696501,12.006100,34.359657,-0.660369,-0.292453,-0.333332,0.998246,12
2909,2,18.119101,-27.593901,12.006100,34.361271,-0.600157,-0.302392,-0.333332,0.998293,12
2807,2,21.758101,-30.295099,9.981090,34.364067,-0.519773,-0.332307,-0.466666,0.998374,12
2808,2,19.033501,-29.398899,9.981090,34.362297,-0.579958,-0.322382,-0.466666,0.998322,12
2812,2,20.844400,-28.489901,12.006100,34.363068,-0.539956,-0.312315,-0.333332,0.998345,12
2906,2,19.930201,-26.685301,9.981090,34.361977,-0.560150,-0.292329,-0.466666,0.998313,12
3156,2,0.869421,-24.891500,12.006100,17.177500,-0.981195,-0.272462,-0.333332,0.499055,6
3179,2,2.678630,-23.990999,9.981090,31.482536,-0.941230,-0.262489,-0.466666,0.914657,11
3181,2,3.594640,-25.799101,12.006100,34.356419,-0.920996,-0.282514,-0.333332,0.998151,12
3184,2,4.488170,-23.090000,12.006100,34.354763,-0.901258,-0.252511,-0.333332,0.998103,12
3373,2,1.762360,-22.182699,12.006100,25.760101,-0.961471,-0.242462,-0.333332,0.748404,9
3019,2,8.130370,-25.801100,9.981090,34.357002,-0.820804,-0.282536,-0.466666,0.998168,12
3178,2,5.404370,-24.897200,9.981090,34.355896,-0.881020,-0.272526,-0.466666,0.998136,12
3210,2,9.024590,-23.091400,9.981090,34.355835,-0.801051,-0.252526,-0.466666,0.998135,12
3211,2,6.298010,-22.188200,9.981090,34.354481,-0.861280,-0.242523,-0.466666,0.998095,12
3213,2,7.214360,-23.994699,12.006100,34.355736,-0.841038,-0.262530,-0.333332,0.998132,12
3024,2,9.940720,-24.897200,12.006100,34.357121,-0.780814,-0.272526,-0.333332,0.998172,12
3051,2,11.751300,-23.992500,9.981090,34.357147,-0.740819,-0.262506,-0.466666,0.998173,12
3053,2,12.667100,-25.797701,12.006100,34.358208,-0.720589,-0.282499,-0.333332,0.998203,12
3056,2,13.562000,-23.087099,12.006100,34.357109,-0.700821,-0.252479,-0.333332,0.998172,12
3245,2,10.835000,-22.187300,12.006100,34.355873,-0.761060,-0.242513,-0.333332,0.998136,12
2907,2,17.204300,-25.789200,9.981090,34.360020,-0.620364,-0.282404,-0.466666,0.998256,12
3050,2,14.477900,-24.891701,9.981090,34.358303,-0.680589,-0.272465,-0.466666,0.998206,12
3082,2,18.100000,-23.077299,9.981090,34.359287,-0.600579,-0.252370,-0.466666,0.998235,12
3083,2,15.372900,-22.180799,9.981090,34.357315,-0.660819,-0.242441,-0.466666,0.998178,12
3085,2,16.288799,-23.984900,12.006100,34.358608,-0.640587,-0.262422,-0.333332,0.998215,12
2912,2,19.015400,-24.881100,12.006100,34.360764,-0.580358,-0.272347,-0.333332,0.998278,12
2936,2,20.826799,-23.972000,9.981090,34.361603,-0.540345,-0.262279,-0.466666,0.998302,12
2938,2,21.741400,-25.775801,12.006100,34.362885,-0.520142,-0.282256,-0.333332,0.998339,12
2940,2,22.638300,-23.062000,12.006100,34.362511,-0.500329,-0.252201,-0.333332,0.998329,12
3117,2,19.911301,-22.168699,12.006100,34.360100,-0.560568,-0.242307,-0.333332,0.998258,12
3370,2,3.571670,-21.282499,9.981090,34.353497,-0.921504,-0.232493,-0.466666,0.998067,12
3371,2,0.845825,-20.373899,9.981090,17.175671,-0.981716,-0.222430,-0.466666,0.499002,6
3376,2,2.654840,-19.474800,12.006100,31.478075,-0.941756,-0.212472,-0.333332,0.914527,11
3403,2,4.464220,-18.574800,9.981090,34.351284,-0.901788,-0.202505,-0.466666,0.998002,12
3568,2,1.737680,-17.666800,9.981090,25.756191,-0.962016,-0.192449,-0.466666,0.748290,9
3216,2,8.108070,-21.285601,12.006100,34.354259,-0.821296,-0.232527,-0.333332,0.998089,12
3402,2,7.191160,-19.479799,9.981090,34.352703,-0.841551,-0.212528,-0.466666,0.998044,12
3405,2,5.381300,-20.381599,12.006100,34.353046,-0.881530,-0.222515,-0.333332,0.998054,12
3437,2,9.001180,-18.577101,12.006100,34.352699,-0.801568,-0.202530,-0.333332,0.998043,12
3408,2,6.273850,-17.673901,12.006100,34.351097,-0.861814,-0.192527,-0.333332,0.997997,12
3242,2,12.645600,-21.282499,9.981090,34.355816,-0.721064,-0.232493,-0.466666,0.998134,12
3243,2,9.918300,-20.382200,9.981090,34.354195,-0.781309,-0.222522,-0.466666,0.998087,12
3248,2,11.728700,-19.478001,12.006100,34.354237,-0.741318,-0.212508,-0.333332,0.998088,12
3275,2,13.539100,-18.573000,9.981090,34.354679,-0.701327,-0.202485,-0.466666,0.998101,12
3434,2,10.811300,-17.673500,9.981090,34.352818,-0.761583,-0.192523,-0.466666,0.998047,12
3088,2,17.183901,-21.273800,12.006100,34.357841,-0.620815,-0.232396,-0.333332,0.998193,12
3274,2,16.267200,-19.470400,9.981090,34.356586,-0.641065,-0.212424,-0.466666,0.998156,12
3277,2,14.456300,-20.376900,12.006100,34.356094,-0.681067,-0.222463,-0.333332,0.998142,12
3309,2,18.078199,-18.563101,12.006100,34.356937,-0.601060,-0.202375,-0.333332,0.998167,12
3280,2,15.349700,-17.667101,12.006100,34.355091,-0.661332,-0.192452,-0.333332,0.998113,12
3114,2,21.722900,-21.259199,9.981090,34.361012,-0.520550,-0.232235,-0.466666,0.998285,12
3115,2,18.995199,-20.365801,9.981090,34.358463,-0.580804,-0.222340,-0.466666,0.998211,12
3120,2,20.806700,-19.456900,12.006100,34.359165,-0.540789,-0.212274,-0.333332,0.998231,12
3139,2,22.618500,-18.547001,9.981090,34.360088,-0.500767,-0.202197,-0.466666,0.998258,12
3306,2,19.889500,-17.655001,9.981090,34.357571,-0.561049,-0.192318,-0.466666,0.998185,12
3572,2,0.820153,-15.858300,12.006100,17.173027,-0.982283,-0.172419,-0.333332,0.498925,6
3595,2,2.628880,-14.960800,9.981090,31.472094,-0.942329,-0.162480,-0.466666,0.914354,11
3597,2,3.546760,-16.767900,12.006100,34.349300,-0.922054,-0.182493,-0.333332,0.997945,12
3600,2,4.437950,-14.061800,12.006100,34.346794,-0.902368,-0.152523,-0.333332,0.997872,12
3789,2,1.710470,-13.153400,12.006100,25.750650,-0.962617,-0.142463,-0.333332,0.748129,9
3435,2,8.083610,-16.771900,9.981090,34.351147,-0.821837,-0.182538,-0.466666,0.997998,12
3594,2,5.356130,-15.867900,9.981090,34.349155,-0.882086,-0.172526,-0.466666,0.997940,12
3626,2,8.975060,-14.064300,9.981090,34.349194,-0.802145,-0.152551,-0.466666,0.997942,12
3629,2,7.165610,-14.966600,12.006100,34.349186,-0.842115,-0.162544,-0.333332,0.997941,12
3627,2,6.247130,-13.161400,9.981090,34.346619,-0.862404,-0.142551,-0.466666,0.997867,12
3440,2,9.893410,-15.868900,12.006100,34.351212,-0.781859,-0.172537,-0.333332,0.998000,12
3467,2,11.703200,-14.965000,9.981090,34.351372,-0.741881,-0.162526,-0.466666,0.998005,12
3469,2,12.621400,-16.768999,12.006100,34.353069,-0.721599,-0.182505,-0.333332,0.998054,12
3472,2,13.512900,-14.060400,12.006100,34.351852,-0.701906,-0.152508,-0.333332,0.998019,12
3661,2,10.784400,-13.160900,12.006100,34.349434,-0.762177,-0.142546,-0.333332,0.997949,12
3307,2,17.160500,-16.760500,9.981090,34.355175,-0.621332,-0.182411,-0.466666,0.998115,12
3466,2,14.431700,-15.863800,9.981090,34.353451,-0.681610,-0.172480,-0.466666,0.998065,12
3498,2,18.052401,-14.051200,9.981090,34.354343,-0.601630,-0.152406,-0.466666,0.998091,12
3501,2,16.242001,-14.957900,12.006100,34.353771,-0.641621,-0.162447,-0.333332,0.998075,12
3499,2,15.322700,-13.155000,9.981090,34.352299,-0.661928,-0.142480,-0.466666,0.998032,12
3312,2,18.971399,-15.853100,12.006100,34.355915,-0.581330,-0.172362,-0.333332,0.998137,12
3336,2,20.782700,-14.944900,9.981090,34.356930,-0.541319,-0.162303,-0.466666,0.998166,12
3338,2,21.701200,-16.745899,12.006100,34.358471,-0.521030,-0.182250,-0.333332,0.998211,12
3340,2,22.594500,-14.035800,12.006100,34.357494,-0.501297,-0.152235,-0.333332,0.998183,12
3533,2,19.863199,-13.143900,12.006100,34.355026,-0.561630,-0.142357,-0.333332,0.998111,12
3786,2,3.519270,-12.255700,9.981090,34.344200,-0.922661,-0.132520,-0.466666,0.997797,12
3787,2,0.791373,-11.345700,9.981090,17.168821,-0.982919,-0.122442,-0.466666,0.498803,6
3792,2,2.599910,-10.449900,12.006100,31.462879,-0.942969,-0.112521,-0.333332,0.914086,11
3819,2,4.408740,-9.550940,9.981090,34.342430,-0.903013,-0.102565,-0.466666,0.997745,12
3632,2,8.056230,-12.259600,12.006100,34.347229,-0.822442,-0.132564,-0.333332,0.997885,12
3818,2,7.136810,-10.455200,9.981090,34.343880,-0.842751,-0.112580,-0.466666,0.997787,12
3821,2,5.328100,-11.356300,12.006100,34.343712,-0.882705,-0.122560,-0.333332,0.997782,12
3853,2,8.945230,-9.552040,12.006100,34.347221,-0.802804,-0.102577,-0.333332,0.997884,12
3658,2,12.593600,-12.256700,9.981090,34.350342,-0.722213,-0.132532,-0.466666,0.997975,12
3659,2,9.864990,-11.356800,9.981090,34.347408,-0.782487,-0.122565,-0.466666,0.997890,12
3664,2,11.673600,-10.453000,12.006100,34.347733,-0.742535,-0.112556,-0.333332,0.997899,12
3691,2,13.482100,-9.548050,9.981090,34.350868,-0.702586,-0.102533,-0.466666,0.997990,12
3504,2,17.132500,-12.249000,12.006100,34.353123,-0.621950,-0.132446,-0.333332,0.998056,12
3690,2,16.211700,-10.446700,9.981090,34.350586,-0.642290,-0.112486,-0.466666,0.997982,12
3693,2,14.402600,-11.351900,12.006100,34.350418,-0.682253,-0.122511,-0.333332,0.997977,12
3725,2,18.021099,-9.540440,12.006100,34.353760,-0.602322,-0.102449,-0.333332,0.998074,12
3530,2,21.674400,-12.235800,9.981090,34.355850,-0.521622,-0.132300,-0.466666,0.998135,12
3531,2,18.942499,-11.342600,9.981090,34.353256,-0.581968,-0.122408,-0.466666,0.998060,12
3536,2,20.752899,-10.435800,12.006100,34.353394,-0.541977,-0.112365,-0.333332,0.998064,12
3555,2,22.564100,-9.527790,9.981090,34.356228,-0.501969,-0.102309,-0.466666,0.998146,12
3984,2,1.679410,-8.644520,9.981090,25.740425,-0.963303,-0.092527,-0.466666,0.747832,9
3988,2,0.759598,-6.835980,12.006100,17.176319,-0.983621,-0.072497,-0.333332,0.499021,6
4011,2,2.564580,-5.946940,9.981090,31.446543,-0.943750,-0.062651,-0.466666,0.913611,11
4013,2,3.488310,-7.747760,12.006100,34.333328,-0.923345,-0.082595,-0.333332,0.997481,12
4016,2,4.376260,-5.047650,12.006100,34.319649,-0.903731,-0.052691,-0.333332,0.997083,12
3824,2,6.216470,-8.651040,12.006100,34.339680,-0.863081,-0.092599,-0.333332,0.997665,12
3851,2,8.024390,-7.749060,9.981090,34.339764,-0.823145,-0.082609,-0.466666,0.997668,12
4010,2,5.297140,-6.843490,9.981090,34.346642,-0.883389,-0.072580,-0.466666,0.997867,12
4042,2,8.910010,-5.045030,9.981090,34.330654,-0.803582,-0.052662,-0.466666,0.997403,12
4045,2,7.100170,-5.947400,12.006100,34.330132,-0.843560,-0.062656,-0.333332,0.997388,12
3850,2,10.752500,-8.649280,9.981090,34.344872,-0.762882,-0.092579,-0.466666,0.997816,12
3856,2,9.832280,-6.841610,12.006100,34.353733,-0.783209,-0.072559,-0.333332,0.998073,12
3883,2,11.635200,-5.943850,9.981090,34.337399,-0.743384,-0.062617,-0.466666,0.997599,12
3885,2,12.560300,-7.745550,12.006100,34.344826,-0.722948,-0.082570,-0.333332,0.997815,12
3888,2,13.445600,-5.041010,12.006100,34.336185,-0.703393,-0.052618,-0.333332,0.997564,12
3696,2,15.289800,-8.644000,12.006100,34.348339,-0.662655,-0.092521,-0.333332,0.997917,12
3723,2,17.098400,-7.739390,9.981090,34.348053,-0.622704,-0.082502,-0.466666,0.997908,12
3882,2,14.368600,-6.837130,9.981090,34.358028,-0.683004,-0.072510,-0.466666,0.998198,12
3914,2,17.983999,-5.035670,9.981090,34.338772,-0.603141,-0.052558,-0.466666,0.997639,12
3917,2,16.172400,-5.938780,12.006100,34.341034,-0.643159,-0.062560,-0.333332,0.997705,12
3722,2,19.830099,-8.635190,9.981090,34.350979,-0.562362,-0.092423,-0.466666,0.997993,12
3728,2,18.908001,-6.830260,12.006100,34.360630,-0.582730,-0.072434,-0.333332,0.998274,12
3752,2,20.713301,-5.931090,9.981090,34.342930,-0.542852,-0.062475,-0.466666,0.997760,12
3754,2,21.640301,-7.729440,12.006100,34.350155,-0.522375,-0.082392,-0.333332,0.997970,12
3756,2,22.526501,-5.027360,12.006100,34.340332,-0.502799,-0.052466,-0.333332,0.997684,12
4138,2,3.441340,-3.265810,9.981090,28.496984,-0.924383,-0.032957,-0.466666,0.827918,10
4139,2,0.710982,-2.343210,9.981090,17.263361,-0.984695,-0.022739,-0.466666,0.501550,6
4141,2,1.650050,-4.121530,12.006100,25.750277,-0.963951,-0.042434,-0.333332,0.748119,9
4144,2,2.543620,-1.379820,12.006100,22.706522,-0.944213,-0.012070,-0.333332,0.659689,8
4696,2,4.322380,-0.598240,9.981090,22.277456,-0.904921,-0.003414,-0.466666,0.647223,8
4043,2,6.184180,-4.121320,9.981090,34.375797,-0.863794,-0.042432,-0.466666,0.998715,12
4048,2,7.975070,-3.259280,12.006100,28.509699,-0.824234,-0.032885,-0.333332,0.828288,10
4166,2,7.072710,-1.371390,9.981090,25.570648,-0.844167,-0.011976,-0.466666,0.742900,9
4167,2,5.246260,-2.343040,12.006100,34.349747,-0.884513,-0.022738,-0.333332,0.997958,12
4509,2,8.858870,-0.590159,12.006100,22.302414,-0.804712,-0.003324,-0.333332,0.647948,8
4074,2,12.510500,-3.254450,9.981090,28.518000,-0.724048,-0.032831,-0.466666,0.828529,10
4075,2,9.780140,-2.340200,9.981090,34.364044,-0.784361,-0.022706,-0.466666,0.998373,12
4077,2,10.718800,-4.117860,12.006100,34.384697,-0.763626,-0.042394,-0.333332,0.998973,12
4080,2,11.608200,-1.366430,12.006100,25.576921,-0.743980,-0.011922,-0.333332,0.743082,9
4105,2,13.398100,-0.585798,9.981090,22.308186,-0.704442,-0.003276,-0.466666,0.648116,8
3915,2,15.255600,-4.113780,9.981090,34.388428,-0.663410,-0.042348,-0.466666,0.999081,12
3920,2,17.048599,-3.249940,12.006100,28.521332,-0.623804,-0.032781,-0.333332,0.828626,10
4104,2,16.146200,-1.362650,9.981090,25.578613,-0.643737,-0.011880,-0.466666,0.743131,9
4106,2,14.317100,-2.337020,12.006100,34.368454,-0.684141,-0.022671,-0.333332,0.998501,12
4706,2,17.937000,-0.581998,12.006100,22.309195,-0.604179,-0.003234,-0.333332,0.648145,8
3946,2,21.589600,-3.243720,9.981090,28.523354,-0.523495,-0.032713,-0.466666,0.828684,10
3947,2,18.856199,-2.332800,9.981090,34.369034,-0.583875,-0.022624,-0.466666,0.998518,12
3949,2,19.795300,-4.108190,12.006100,34.389961,-0.563130,-0.042287,-0.333332,0.999126,12
3952,2,20.685801,-1.358030,12.006100,25.579933,-0.543459,-0.011828,-0.333332,0.743170,9
3971,2,22.476500,-0.577990,9.981090,22.308004,-0.503904,-0.003189,-0.466666,0.648111,8
2962,2,3.616150,-30.317301,14.031100,34.358727,-0.920521,-0.332553,-0.199999,0.998219,12
2963,2,0.891526,-29.410500,14.031100,17.178724,-0.980707,-0.322510,-0.199999,0.499091,6
2965,2,3.616150,-30.317301,18.081100,34.358723,-0.920521,-0.332553,0.066668,0.998218,12
2966,2,0.891526,-29.410500,18.081100,17.178722,-0.980707,-0.322510,0.066668,0.499091,6
2967,2,2.700800,-28.509001,16.056101,31.485815,-0.940741,-0.312526,-0.066666,0.914752,11
2991,2,4.510380,-27.606899,14.031100,34.357391,-0.900768,-0.302536,-0.199999,0.998180,12
2995,2,4.510380,-27.606899,18.081100,34.357391,-0.900768,-0.302536,0.066668,0.998180,12
3155,2,1.785220,-26.700399,14.031100,25.762823,-0.960966,-0.292496,-0.199999,0.748483,9
3158,2,1.785220,-26.700399,18.081100,25.762817,-0.960966,-0.292496,0.066668,0.748483,9
2837,2,8.151080,-30.318399,16.056101,34.359089,-0.820346,-0.332565,-0.066666,0.998229,12
2990,2,7.235820,-28.511400,14.031100,34.358200,-0.840564,-0.312553,-0.199999,0.998203,12
2993,2,5.425850,-29.414600,16.056101,34.358395,-0.880545,-0.322556,-0.066666,0.998209,12
2994,2,7.235820,-28.511400,18.081100,34.358192,-0.840564,-0.312553,0.066668,0.998203,12
2996,2,6.320250,-26.704300,16.056101,34.357113,-0.860789,-0.292539,-0.066666,0.998172,12
