ID,TYPE,X,Y,Z,ORDERPARAMETER,NORMALIZED X, NORMALIZED Y, NORMALIZED Z, NORMALIZED OP, CN
13908,1,41.705101,42.363998,12.052900,34.365208,-0.071346,0.469547,-0.333330,0.999814,12
13934,1,44.421200,38.741600,10.027900,34.365910,-0.010826,0.429172,-0.466663,0.999835,12
13935,1,43.516102,41.458401,10.027900,34.365597,-0.030993,0.459453,-0.466663,0.999826,12
13937,1,42.610100,39.647202,12.052900,34.365677,-0.051181,0.439266,-0.333330,0.999828,12
14630,1,24.498899,44.175201,10.027900,34.365818,-0.454732,0.489735,-0.466663,0.999832,12
14631,1,23.593901,46.892101,10.027900,34.365562,-0.474898,0.520018,-0.466663,0.999825,12
14633,1,22.687901,45.080799,12.052900,34.365517,-0.495085,0.499829,-0.333330,0.999823,12
14636,1,25.404900,45.986500,12.052900,34.365765,-0.434545,0.509924,-0.333330,0.999830,12
14661,1,26.309999,43.269600,12.052900,34.365551,-0.414378,0.479641,-0.333330,0.999824,12
13606,1,29.027000,44.175201,12.052900,34.365421,-0.353838,0.489735,-0.333330,0.999820,12
13623,1,30.837999,43.269600,10.027900,34.365433,-0.313485,0.479641,-0.466663,0.999821,12
13806,1,29.933001,45.986500,10.027900,34.365692,-0.333651,0.509924,-0.466663,0.999828,12
13809,1,28.122000,46.892101,12.052900,34.365616,-0.374003,0.520018,-0.333330,0.999826,12
14660,1,27.216000,45.080799,10.027900,34.365913,-0.394190,0.499829,-0.466663,0.999835,12
13838,1,33.555000,44.175201,10.027900,34.365601,-0.252946,0.489735,-0.466663,0.999826,12
13839,1,32.650002,46.892101,10.027900,34.365559,-0.273111,0.520018,-0.466663,0.999824,12
13841,1,31.743999,45.080799,12.052900,34.365517,-0.293298,0.499829,-0.333330,0.999823,12
13844,1,34.460999,45.986500,12.052900,34.365513,-0.232758,0.509924,-0.333330,0.999823,12
13873,1,35.366001,43.269600,12.052900,34.365490,-0.212593,0.479641,-0.333330,0.999822,12
13871,1,36.271999,45.080799,10.027900,34.365913,-0.192406,0.499829,-0.466663,0.999835,12
13876,1,38.083099,44.175201,12.052900,34.365677,-0.152051,0.489735,-0.333330,0.999828,12
13903,1,39.894100,43.269600,10.027900,34.365437,-0.111698,0.479641,-0.466663,0.999821,12
14086,1,38.989101,45.986500,10.027900,34.365906,-0.131864,0.509924,-0.466663,0.999835,12
14089,1,37.178001,46.892101,12.052900,34.365673,-0.172218,0.520018,-0.333330,0.999828,12
14118,1,42.611099,44.175201,10.027900,34.365566,-0.051159,0.489735,-0.466663,0.999825,12
14119,1,41.706100,46.892101,10.027900,34.365593,-0.071324,0.520018,-0.466663,0.999825,12
14121,1,40.800098,45.080799,12.052900,34.365517,-0.091511,0.499829,-0.333330,0.999823,12
14124,1,43.517101,45.986500,12.052900,34.365517,-0.030971,0.509924,-0.333330,0.999823,12
14153,1,44.422100,43.269600,12.052900,34.365543,-0.010806,0.479641,-0.333330,0.999824,12
14553,1,24.499901,48.703300,12.052900,34.365196,-0.454710,0.540206,-0.333330,0.999814,12
14555,1,25.405899,50.514500,10.027900,34.365601,-0.434523,0.560393,-0.466663,0.999826,12
14556,1,26.310900,47.797699,10.027900,34.365589,-0.414358,0.530112,-0.466663,0.999825,12
14582,1,23.594900,51.420101,12.052900,34.365707,-0.474875,0.570487,-0.333330,0.999829,12
14588,1,22.688900,49.608898,10.027900,34.365597,-0.495063,0.550299,-0.466663,0.999826,12
13807,1,29.027901,48.703300,10.027900,34.365532,-0.353818,0.540206,-0.466663,0.999824,12
13812,1,30.839001,47.797699,12.052900,34.365452,-0.313463,0.530112,-0.333330,0.999821,12
14003,1,28.122900,51.420101,10.027900,34.365700,-0.373983,0.570487,-0.466663,0.999829,12
14025,1,29.933901,50.514500,12.052900,34.365585,-0.333630,0.560393,-0.333330,0.999825,12
14550,1,27.216900,49.608898,12.052900,34.365334,-0.394170,0.550299,-0.333330,0.999818,12
14022,1,31.745001,49.608898,10.027900,34.365635,-0.293276,0.550299,-0.466663,0.999827,12
14028,1,32.650902,51.420101,12.052900,34.365715,-0.273091,0.570487,-0.333330,0.999829,12
14054,1,35.367001,47.797699,10.027900,34.365437,-0.212571,0.530112,-0.466663,0.999821,12
14055,1,34.462002,50.514500,10.027900,34.365723,-0.232736,0.560393,-0.466663,0.999829,12
14057,1,33.556000,48.703300,12.052900,34.365227,-0.252923,0.540206,-0.333330,0.999815,12
14060,1,36.272999,49.608898,12.052900,34.365295,-0.192383,0.550299,-0.333330,0.999817,12
14087,1,38.084000,48.703300,10.027900,34.365501,-0.152031,0.540206,-0.466663,0.999823,12
14092,1,39.895100,47.797699,12.052900,34.365479,-0.111676,0.530112,-0.333330,0.999822,12
14270,1,37.179001,51.420101,10.027900,34.365696,-0.172196,0.570487,-0.466663,0.999828,12
14305,1,38.990002,50.514500,12.052900,34.365459,-0.131844,0.560393,-0.333330,0.999822,12
14302,1,40.800999,49.608898,10.027900,34.365627,-0.091491,0.550299,-0.466663,0.999826,12
14308,1,41.707001,51.420101,12.052900,34.365677,-0.071304,0.570487,-0.333330,0.999828,12
14334,1,44.423100,47.797699,10.027900,34.365437,-0.010784,0.530112,-0.466663,0.999821,12
14335,1,43.518101,50.514500,10.027900,34.365761,-0.030949,0.560393,-0.466663,0.999830,12
14337,1,42.612099,48.703300,12.052900,34.365360,-0.051136,0.540206,-0.333330,0.999819,12
14413,1,26.311899,52.325802,12.052900,34.365616,-0.414335,0.580582,-0.333330,0.999826,12
14438,1,25.406799,55.042599,12.052900,34.365261,-0.434503,0.610864,-0.333330,0.999816,12
14441,1,22.689800,54.137001,12.052900,34.365356,-0.495043,0.600770,-0.333330,0.999819,12
14444,1,24.500799,53.231400,10.027900,34.365654,-0.454690,0.590676,-0.466663,0.999827,12
14006,1,29.028900,53.231400,12.052900,34.365509,-0.353796,0.590676,-0.333330,0.999823,12
14023,1,30.839899,52.325802,10.027900,34.365723,-0.313443,0.580582,-0.466663,0.999829,12
14206,1,29.934799,55.042599,10.027900,34.365433,-0.333610,0.610864,-0.466663,0.999821,12
14414,1,27.217800,54.137001,10.027900,34.365528,-0.394150,0.600770,-0.466663,0.999824,12
14238,1,33.556900,53.231400,10.027900,34.365749,-0.252903,0.590676,-0.466663,0.999830,12
14241,1,31.745899,54.137001,12.052900,34.365387,-0.293256,0.600770,-0.333330,0.999819,12
14244,1,34.462898,55.042599,12.052900,34.365330,-0.232716,0.610864,-0.333330,0.999818,12
14273,1,35.368000,52.325802,12.052900,34.365704,-0.212548,0.580582,-0.333330,0.999829,12
13995,1,38.990898,55.042599,10.027900,34.365467,-0.131823,0.610864,-0.466663,0.999822,12
14271,1,36.273899,54.137001,10.027900,34.365562,-0.192363,0.600770,-0.466663,0.999825,12
14276,1,38.084999,53.231400,12.052900,34.365513,-0.152009,0.590676,-0.333330,0.999823,12
14303,1,39.896000,52.325802,10.027900,34.365685,-0.111656,0.580582,-0.466663,0.999828,12
13782,1,44.424000,52.325802,12.052900,34.365612,-0.010764,0.580582,-0.333330,0.999826,12
13948,1,43.519001,55.042599,12.052900,34.365299,-0.030929,0.610864,-0.333330,0.999817,12
13960,1,40.801998,54.137001,12.052900,34.365391,-0.091469,0.600770,-0.333330,0.999820,12
13963,1,42.612999,53.231400,10.027900,34.365627,-0.051116,0.590676,-0.466663,0.999826,12
14377,1,24.501699,57.759399,12.052900,34.365486,-0.454670,0.641146,-0.333330,0.999822,12
14379,1,25.407600,59.570702,10.027900,34.365719,-0.434485,0.661335,-0.466663,0.999829,12
14380,1,26.312799,56.853802,10.027900,34.365570,-0.414315,0.631052,-0.466663,0.999825,12
14398,1,22.690701,58.665001,10.027900,34.365719,-0.495023,0.651239,-0.466663,0.999829,12
14443,1,23.595800,55.948200,10.027900,34.365437,-0.474855,0.620958,-0.466663,0.999821,12
14196,1,29.935699,59.570702,12.052900,34.365578,-0.333590,0.661335,-0.333330,0.999825,12
14207,1,29.029800,57.759399,10.027900,34.365597,-0.353776,0.641146,-0.466663,0.999826,12
14209,1,28.123800,55.948200,12.052900,34.365265,-0.373963,0.620958,-0.333330,0.999816,12
14212,1,30.840799,56.853802,12.052900,34.365295,-0.313423,0.631052,-0.333330,0.999817,12
14374,1,27.218700,58.665001,12.052900,34.365704,-0.394130,0.651239,-0.333330,0.999829,12
14176,1,33.557800,57.759399,12.052900,34.365551,-0.252883,0.641146,-0.333330,0.999824,12
14178,1,34.463699,59.570702,10.027900,34.365784,-0.232698,0.661335,-0.466663,0.999831,12
14179,1,35.368801,56.853802,10.027900,34.365566,-0.212531,0.631052,-0.466663,0.999825,12
14197,1,31.746700,58.665001,10.027900,34.365688,-0.293238,0.651239,-0.466663,0.999828,12
14239,1,32.651798,55.948200,10.027900,34.365471,-0.273071,0.620958,-0.466663,0.999822,12
13771,1,38.991798,59.570702,12.052900,34.365677,-0.131803,0.661335,-0.333330,0.999828,12
13989,1,39.896900,56.853802,12.052900,34.365421,-0.111636,0.631052,-0.333330,0.999820,12
13992,1,37.179901,55.948200,12.052900,34.365326,-0.172176,0.620958,-0.333330,0.999818,12
13994,1,38.085800,57.759399,10.027900,34.365692,-0.151991,0.641146,-0.466663,0.999828,12
14172,1,36.274799,58.665001,12.052900,34.365639,-0.192343,0.651239,-0.333330,0.999827,12
13747,1,42.613899,57.759399,12.052900,34.365547,-0.051096,0.641146,-0.333330,0.999824,12
13748,1,43.519798,59.570702,10.027900,34.365719,-0.030911,0.661335,-0.466663,0.999829,12
13750,1,44.424900,56.853802,10.027900,34.365566,-0.010744,0.631052,-0.466663,0.999825,12
13772,1,40.802799,58.665001,10.027900,34.365784,-0.091451,0.651239,-0.466663,0.999831,12
13962,1,41.707901,55.948200,10.027900,34.365475,-0.071284,0.620958,-0.466663,0.999822,12
14393,1,22.685101,31.496700,14.077900,34.365608,-0.495147,0.348420,-0.199997,0.999826,12
14397,1,22.685101,31.496700,18.127899,34.365612,-0.495147,0.348420,0.066669,0.999826,12
14399,1,23.591000,33.307899,16.102900,34.365383,-0.474962,0.368607,-0.066664,0.999819,12
14464,1,25.402100,32.402302,14.077900,34.365517,-0.434608,0.358513,-0.199997,0.999823,12
14466,1,24.496099,30.591000,16.102900,34.365578,-0.454795,0.338325,-0.066664,0.999825,12
14467,1,25.402100,32.402302,18.127899,34.365520,-0.434608,0.358513,0.066669,0.999823,12
14519,1,26.308001,34.213501,16.102900,34.365387,-0.414422,0.378701,-0.066664,0.999819,12
13355,1,29.024099,30.591000,14.077900,34.365700,-0.353903,0.338325,-0.199997,0.999829,12
13356,1,29.024099,30.591000,18.127899,34.365704,-0.353903,0.338325,0.066669,0.999829,12
13365,1,28.119101,33.307899,14.077900,34.365444,-0.374068,0.368607,-0.199997,0.999821,12
13367,1,28.119101,33.307899,18.127899,34.365452,-0.374068,0.368607,0.066669,0.999821,12
13387,1,30.836100,34.213501,14.077900,34.365257,-0.313528,0.378701,-0.199997,0.999816,12
13389,1,29.930099,32.402302,16.102900,34.365574,-0.333715,0.358513,-0.066664,0.999825,12
13391,1,30.836100,34.213501,18.127899,34.365265,-0.313528,0.378701,0.066669,0.999816,12
14468,1,27.213100,31.496700,16.102900,34.365578,-0.394255,0.348420,-0.066664,0.999825,12
13386,1,31.741199,31.496700,14.077900,34.365707,-0.293360,0.348420,-0.199997,0.999829,12
13390,1,31.741199,31.496700,18.127899,34.365707,-0.293360,0.348420,0.066669,0.999829,12
13392,1,32.647099,33.307899,16.102900,34.365387,-0.273175,0.368607,-0.066664,0.999819,12
13416,1,34.458199,32.402302,14.077900,34.365517,-0.232821,0.358513,-0.199997,0.999823,12
13418,1,33.552200,30.591000,16.102900,34.365578,-0.253008,0.338325,-0.066664,0.999825,12
13419,1,34.458199,32.402302,18.127899,34.365524,-0.232821,0.358513,0.066669,0.999823,12
13517,1,35.364101,34.213501,16.102900,34.365295,-0.212635,0.378701,-0.066664,0.999817,12
13420,1,36.269199,31.496700,16.102900,34.365578,-0.192468,0.348420,-0.066664,0.999825,12
13435,1,38.080200,30.591000,14.077900,34.365604,-0.152116,0.338325,-0.199997,0.999826,12
13436,1,38.080200,30.591000,18.127899,34.365612,-0.152116,0.338325,0.066669,0.999826,12
13514,1,37.175201,33.307899,14.077900,34.365383,-0.172281,0.368607,-0.199997,0.999819,12
13518,1,37.175201,33.307899,18.127899,34.365391,-0.172281,0.368607,0.066669,0.999820,12
13547,1,39.892200,34.213501,14.077900,34.365353,-0.111741,0.378701,-0.199997,0.999818,12
13549,1,38.986198,32.402302,16.102900,34.365486,-0.131928,0.358513,-0.066664,0.999822,12
13551,1,39.892200,34.213501,18.127899,34.365356,-0.111741,0.378701,0.066669,0.999819,12
13546,1,40.797199,31.496700,14.077900,34.365612,-0.091576,0.348420,-0.199997,0.999826,12
13550,1,40.797199,31.496700,18.127899,34.365612,-0.091576,0.348420,0.066669,0.999826,12
13552,1,41.703201,33.307899,16.102900,34.365322,-0.071388,0.368607,-0.066664,0.999818,12
13576,1,43.514198,32.402302,14.077900,34.365608,-0.031036,0.358513,-0.199997,0.999826,12
13578,1,42.608299,30.591000,16.102900,34.365639,-0.051221,0.338325,-0.066664,0.999827,12
13579,1,43.514198,32.402302,18.127899,34.365612,-0.031036,0.358513,0.066669,0.999826,12
13757,1,44.420200,34.213501,16.102900,34.365349,-0.010848,0.378701,-0.066664,0.999818,12
14490,1,24.497000,35.119099,14.077900,34.365231,-0.454775,0.388795,-0.199997,0.999815,12
14491,1,23.591999,37.835899,14.077900,34.365543,-0.474940,0.419077,-0.199997,0.999824,12
14493,1,22.686001,36.024700,16.102900,34.365292,-0.495127,0.398889,-0.066664,0.999817,12
14494,1,24.497000,35.119099,18.127899,34.365238,-0.454775,0.388795,0.066669,0.999815,12
14495,1,23.591999,37.835899,18.127899,34.365551,-0.474940,0.419077,0.066669,0.999824,12
14496,1,25.403000,36.930302,16.102900,34.365425,-0.434587,0.408983,-0.066664,0.999821,12
13368,1,29.025101,35.119099,16.102900,34.365383,-0.353880,0.388795,-0.066664,0.999819,12
13450,1,29.931000,36.930302,14.077900,34.365608,-0.333695,0.408983,-0.199997,0.999826,12
13453,1,28.120001,37.835899,16.102900,34.365543,-0.374048,0.419077,-0.066664,0.999824,12
13454,1,29.931000,36.930302,18.127899,34.365616,-0.333695,0.408983,0.066669,0.999826,12
14518,1,27.214001,36.024700,14.077900,34.365452,-0.394235,0.398889,-0.199997,0.999821,12
14520,1,27.214001,36.024700,18.127899,34.365459,-0.394235,0.398889,0.066669,0.999822,12
13482,1,33.553101,35.119099,14.077900,34.365234,-0.252988,0.388795,-0.199997,0.999815,12
13483,1,32.648102,37.835899,14.077900,34.365768,-0.273153,0.419077,-0.199997,0.999831,12
13485,1,31.742100,36.024700,16.102900,34.365456,-0.293340,0.398889,-0.066664,0.999821,12
13486,1,33.553101,35.119099,18.127899,34.365238,-0.252988,0.388795,0.066669,0.999815,12
13487,1,32.648102,37.835899,18.127899,34.365772,-0.273153,0.419077,0.066669,0.999831,12
13488,1,34.459099,36.930302,16.102900,34.365421,-0.232800,0.408983,-0.066664,0.999820,12
13515,1,36.270100,36.024700,14.077900,34.365330,-0.192448,0.398889,-0.199997,0.999818,12
13519,1,36.270100,36.024700,18.127899,34.365330,-0.192448,0.398889,0.066669,0.999818,12
13520,1,38.081100,35.119099,16.102900,34.365379,-0.152095,0.388795,-0.066664,0.999819,12
13690,1,38.987099,36.930302,14.077900,34.365578,-0.131908,0.408983,-0.199997,0.999825,12
13693,1,37.176102,37.835899,16.102900,34.365513,-0.172261,0.419077,-0.066664,0.999823,12
13694,1,38.987099,36.930302,18.127899,34.365582,-0.131908,0.408983,0.066669,0.999825,12
13722,1,42.609200,35.119099,14.077900,34.365227,-0.051201,0.388795,-0.199997,0.999815,12
13723,1,41.704102,37.835899,14.077900,34.365704,-0.071368,0.419077,-0.199997,0.999829,12
13725,1,40.798199,36.024700,16.102900,34.365486,-0.091553,0.398889,-0.066664,0.999822,12
13726,1,42.609200,35.119099,18.127899,34.365234,-0.051201,0.388795,0.066669,0.999815,12
13727,1,41.704102,37.835899,18.127899,34.365711,-0.071368,0.419077,0.066669,0.999829,12
13728,1,43.515202,36.930302,16.102900,34.365574,-0.031014,0.408983,-0.066664,0.999825,12
14569,1,22.686899,40.552799,14.077900,34.365475,-0.495107,0.449360,-0.199997,0.999822,12
14573,1,22.686899,40.552799,18.127899,34.365482,-0.495107,0.449360,0.066669,0.999822,12
14575,1,23.592899,42.363998,16.102900,34.365448,-0.474920,0.469547,-0.066664,0.999821,12
14602,1,26.309000,38.741600,14.077900,34.365517,-0.414400,0.429172,-0.199997,0.999823,12
14603,1,25.403999,41.458401,14.077900,34.365452,-0.434565,0.459453,-0.199997,0.999821,12
14605,1,24.497999,39.647202,16.102900,34.365578,-0.454753,0.439266,-0.066664,0.999825,12
14606,1,26.309000,38.741600,18.127899,34.365520,-0.414400,0.429172,0.066669,0.999823,12
14607,1,25.403999,41.458401,18.127899,34.365459,-0.434565,0.459453,0.066669,0.999822,12
13451,1,29.025999,39.647202,14.077900,34.365414,-0.353860,0.439266,-0.199997,0.999820,12
13455,1,29.025999,39.647202,18.127899,34.365417,-0.353860,0.439266,0.066669,0.999820,12
13456,1,30.837000,38.741600,16.102900,34.365768,-0.313508,0.429172,-0.066664,0.999831,12
13605,1,28.121000,42.363998,14.077900,34.365196,-0.374025,0.469547,-0.199997,0.999814,12
13607,1,28.121000,42.363998,18.127899,34.365200,-0.374025,0.469547,0.066669,0.999814,12
13629,1,29.931999,41.458401,16.102900,34.365192,-0.333673,0.459453,-0.066664,0.999814,12
14608,1,27.215000,40.552799,16.102900,34.365292,-0.394213,0.449360,-0.066664,0.999817,12
13626,1,31.743000,40.552799,14.077900,34.365543,-0.293320,0.449360,-0.199997,0.999824,12
13630,1,31.743000,40.552799,18.127899,34.365547,-0.293320,0.449360,0.066669,0.999824,12
13632,1,32.648998,42.363998,16.102900,34.365356,-0.273133,0.469547,-0.066664,0.999819,12
13658,1,35.365101,38.741600,14.077900,34.365513,-0.212613,0.429172,-0.199997,0.999823,12
13659,1,34.460098,41.458401,14.077900,34.365391,-0.232778,0.459453,-0.199997,0.999820,12
13661,1,33.554100,39.647202,16.102900,34.365669,-0.252966,0.439266,-0.066664,0.999828,12
13662,1,35.365101,38.741600,18.127899,34.365517,-0.212613,0.429172,0.066669,0.999823,12
13663,1,34.460098,41.458401,18.127899,34.365387,-0.232778,0.459453,0.066669,0.999819,12
13664,1,36.271099,40.552799,16.102900,34.365322,-0.192426,0.449360,-0.066664,0.999818,12
13691,1,38.082100,39.647202,14.077900,34.365417,-0.152073,0.439266,-0.199997,0.999820,12
13695,1,38.082100,39.647202,18.127899,34.365417,-0.152073,0.439266,0.066669,0.999820,12
13696,1,39.893101,38.741600,16.102900,34.365547,-0.111721,0.429172,-0.066664,0.999824,12
13874,1,37.177101,42.363998,14.077900,34.365356,-0.172238,0.469547,-0.199997,0.999819,12
13878,1,37.177101,42.363998,18.127899,34.365360,-0.172238,0.469547,0.066669,0.999819,12
13909,1,38.988098,41.458401,16.102900,34.365196,-0.131886,0.459453,-0.066664,0.999814,12
13906,1,40.799099,40.552799,14.077900,34.365295,-0.091533,0.449360,-0.199997,0.999817,12
13910,1,40.799099,40.552799,18.127899,34.365299,-0.091533,0.449360,0.066669,0.999817,12
13912,1,41.705101,42.363998,16.102900,34.365208,-0.071346,0.469547,-0.066664,0.999814,12
13938,1,44.421200,38.741600,14.077900,34.365765,-0.010826,0.429172,-0.199997,0.999830,12
13939,1,43.516102,41.458401,14.077900,34.365452,-0.030993,0.459453,-0.199997,0.999821,12
13941,1,42.610100,39.647202,16.102900,34.365673,-0.051181,0.439266,-0.066664,0.999828,12
13942,1,44.421200,38.741600,18.127899,34.365768,-0.010826,0.429172,0.066669,0.999831,12
13943,1,43.516102,41.458401,18.127899,34.365456,-0.030993,0.459453,0.066669,0.999821,12
14634,1,24.498899,44.175201,14.077900,34.365669,-0.454732,0.489735,-0.199997,0.999828,12
14635,1,23.593901,46.892101,14.077900,34.365417,-0.474898,0.520018,-0.199997,0.999820,12
14637,1,22.687901,45.080799,16.102900,34.365517,-0.495085,0.499829,-0.066664,0.999823,12
14638,1,24.498899,44.175201,18.127899,34.365677,-0.454732,0.489735,0.066669,0.999828,12
14639,1,23.593901,46.892101,18.127899,34.365421,-0.474898,0.520018,0.066669,0.999820,12
14640,1,25.404900,45.986500,16.102900,34.365765,-0.434545,0.509924,-0.066664,0.999830,12
14663,1,26.309999,43.269600,16.102900,34.365547,-0.414378,0.479641,-0.066664,0.999824,12
13608,1,29.027000,44.175201,16.102900,34.365417,-0.353838,0.489735,-0.066664,0.999820,12
13627,1,30.837999,43.269600,14.077900,34.365288,-0.313485,0.479641,-0.199997,0.999817,12
13631,1,30.837999,43.269600,18.127899,34.365295,-0.313485,0.479641,0.066669,0.999817,12
13810,1,29.933001,45.986500,14.077900,34.365547,-0.333651,0.509924,-0.199997,0.999824,12
13813,1,28.122000,46.892101,16.102900,34.365608,-0.374003,0.520018,-0.066664,0.999826,12
13814,1,29.933001,45.986500,18.127899,34.365551,-0.333651,0.509924,0.066669,0.999824,12
14662,1,27.216000,45.080799,14.077900,34.365768,-0.394190,0.499829,-0.199997,0.999831,12
14664,1,27.216000,45.080799,18.127899,34.365776,-0.394190,0.499829,0.066669,0.999831,12
13842,1,33.555000,44.175201,14.077900,34.365456,-0.252946,0.489735,-0.199997,0.999821,12
13843,1,32.650002,46.892101,14.077900,34.365414,-0.273111,0.520018,-0.199997,0.999820,12
13845,1,31.743999,45.080799,16.102900,34.365513,-0.293298,0.499829,-0.066664,0.999823,12
13846,1,33.555000,44.175201,18.127899,34.365463,-0.252946,0.489735,0.066669,0.999822,12
13847,1,32.650002,46.892101,18.127899,34.365417,-0.273111,0.520018,0.066669,0.999820,12
13848,1,34.460999,45.986500,16.102900,34.365509,-0.232758,0.509924,-0.066664,0.999823,12
13877,1,35.366001,43.269600,16.102900,34.365486,-0.212593,0.479641,-0.066664,0.999822,12
13875,1,36.271999,45.080799,14.077900,34.365768,-0.192406,0.499829,-0.199997,0.999831,12
13879,1,36.271999,45.080799,18.127899,34.365776,-0.192406,0.499829,0.066669,0.999831,12
13880,1,38.083099,44.175201,16.102900,34.365677,-0.152051,0.489735,-0.066664,0.999828,12
13907,1,39.894100,43.269600,14.077900,34.365292,-0.111698,0.479641,-0.199997,0.999817,12
13911,1,39.894100,43.269600,18.127899,34.365295,-0.111698,0.479641,0.066669,0.999817,12
14090,1,38.989101,45.986500,14.077900,34.365765,-0.131864,0.509924,-0.199997,0.999830,12
14093,1,37.178001,46.892101,16.102900,34.365673,-0.172218,0.520018,-0.066664,0.999828,12
14094,1,38.989101,45.986500,18.127899,34.365765,-0.131864,0.509924,0.066669,0.999830,12
14122,1,42.611099,44.175201,14.077900,34.365421,-0.051159,0.489735,-0.199997,0.999820,12
14123,1,41.706100,46.892101,14.077900,34.365448,-0.071324,0.520018,-0.199997,0.999821,12
14125,1,40.800098,45.080799,16.102900,34.365513,-0.091511,0.499829,-0.066664,0.999823,12
14126,1,42.611099,44.175201,18.127899,34.365425,-0.051159,0.489735,0.066669,0.999821,12
14127,1,41.706100,46.892101,18.127899,34.365456,-0.071324,0.520018,0.066669,0.999821,12
14128,1,43.517101,45.986500,16.102900,34.365513,-0.030971,0.509924,-0.066664,0.999823,12
14157,1,44.422100,43.269600,16.102900,34.365540,-0.010806,0.479641,-0.066664,0.999824,12
14547,1,25.405899,50.514500,18.127899,34.365459,-0.434523,0.560393,0.066669,0.999822,12
14548,1,26.310900,47.797699,18.127899,34.365448,-0.414358,0.530112,0.066669,0.999821,12
14549,1,24.499901,48.703300,16.102900,34.365192,-0.454710,0.540206,-0.066664,0.999814,12
14551,1,25.405899,50.514500,14.077900,34.365456,-0.434523,0.560393,-0.199997,0.999821,12
14552,1,26.310900,47.797699,14.077900,34.365444,-0.414358,0.530112,-0.199997,0.999821,12
14578,1,23.594900,51.420101,16.102900,34.365707,-0.474875,0.570487,-0.066664,0.999829,12
14580,1,22.688900,49.608898,18.127899,34.365459,-0.495063,0.550299,0.066669,0.999822,12
14584,1,22.688900,49.608898,14.077900,34.365452,-0.495063,0.550299,-0.199997,0.999821,12
13811,1,29.027901,48.703300,14.077900,34.365391,-0.353818,0.540206,-0.199997,0.999820,12
13815,1,29.027901,48.703300,18.127899,34.365395,-0.353818,0.540206,0.066669,0.999820,12
13816,1,30.839001,47.797699,16.102900,34.365452,-0.313463,0.530112,-0.066664,0.999821,12
14005,1,28.122900,51.420101,14.077900,34.365555,-0.373983,0.570487,-0.199997,0.999824,12
14007,1,28.122900,51.420101,18.127899,34.365555,-0.373983,0.570487,0.066669,0.999824,12
14029,1,29.933901,50.514500,16.102900,34.365585,-0.333630,0.560393,-0.066664,0.999825,12
14546,1,27.216900,49.608898,16.102900,34.365330,-0.394170,0.550299,-0.066664,0.999818,12
14026,1,31.745001,49.608898,14.077900,34.365486,-0.293276,0.550299,-0.199997,0.999822,12
14030,1,31.745001,49.608898,18.127899,34.365490,-0.293276,0.550299,0.066669,0.999822,12
14032,1,32.650902,51.420101,16.102900,34.365711,-0.273091,0.570487,-0.066664,0.999829,12
14058,1,35.367001,47.797699,14.077900,34.365288,-0.212571,0.530112,-0.199997,0.999817,12
14059,1,34.462002,50.514500,14.077900,34.365578,-0.232736,0.560393,-0.199997,0.999825,12
14061,1,33.556000,48.703300,16.102900,34.365227,-0.252923,0.540206,-0.066664,0.999815,12
14062,1,35.367001,47.797699,18.127899,34.365295,-0.212571,0.530112,0.066669,0.999817,12
14063,1,34.462002,50.514500,18.127899,34.365582,-0.232736,0.560393,0.066669,0.999825,12
14064,1,36.272999,49.608898,16.102900,34.365292,-0.192383,0.550299,-0.066664,0.999817,12
14091,1,38.084000,48.703300,14.077900,34.365356,-0.152031,0.540206,-0.199997,0.999819,12
14095,1,38.084000,48.703300,18.127899,34.365360,-0.152031,0.540206,0.066669,0.999819,12
14096,1,39.895100,47.797699,16.102900,34.365475,-0.111676,0.530112,-0.066664,0.999822,12
14274,1,37.179001,51.420101,14.077900,34.365551,-0.172196,0.570487,-0.199997,0.999824,12
14278,1,37.179001,51.420101,18.127899,34.365555,-0.172196,0.570487,0.066669,0.999824,12
14309,1,38.990002,50.514500,16.102900,34.365456,-0.131844,0.560393,-0.066664,0.999821,12
14306,1,40.800999,49.608898,14.077900,34.365482,-0.091491,0.550299,-0.199997,0.999822,12
14310,1,40.800999,49.608898,18.127899,34.365486,-0.091491,0.550299,0.066669,0.999822,12
14312,1,41.707001,51.420101,16.102900,34.365677,-0.071304,0.570487,-0.066664,0.999828,12
14338,1,44.423100,47.797699,14.077900,34.365288,-0.010784,0.530112,-0.199997,0.999817,12
14339,1,43.518101,50.514500,14.077900,34.365616,-0.030949,0.560393,-0.199997,0.999826,12
14341,1,42.612099,48.703300,16.102900,34.365356,-0.051136,0.540206,-0.066664,0.999819,12
14342,1,44.423100,47.797699,18.127899,34.365295,-0.010784,0.530112,0.066669,0.999817,12
14343,1,43.518101,50.514500,18.127899,34.365620,-0.030949,0.560393,0.066669,0.999826,12
14411,1,26.311899,52.325802,16.102900,34.365612,-0.414335,0.580582,-0.066664,0.999826,12
14434,1,25.406799,55.042599,16.102900,34.365261,-0.434503,0.610864,-0.066664,0.999816,12
14436,1,24.500799,53.231400,18.127899,34.365513,-0.454690,0.590676,0.066669,0.999823,12
14437,1,22.689800,54.137001,16.102900,34.365353,-0.495043,0.600770,-0.066664,0.999818,12
14440,1,24.500799,53.231400,14.077900,34.365509,-0.454690,0.590676,-0.199997,0.999823,12
14008,1,29.028900,53.231400,16.102900,34.365513,-0.353796,0.590676,-0.066664,0.999823,12
